batch_id,path,dir,lines,status,clone_of
b0082,hbsd/src/lib/msun/ld80/k_sinl.c,lib/msun/ld80,58,DEFERRED,
b0082,hbsd/src/lib/msun/ld80/invtrig.c,lib/msun/ld80,81,DEFERRED,
b0082,hbsd/src/lib/msun/ld80/k_cosl.c,lib/msun/ld80,74,DEFERRED,
b0083,hbsd/src/lib/libc/locale/fix_grouping.c,lib/libc/locale,85,DEFERRED,
b0083,hbsd/src/lib/libc/locale/c16rtomb.c,lib/libc/locale,80,DEFERRED,
b0083,hbsd/src/lib/libc/locale/tolower.c,lib/libc/locale,75,DEFERRED,
b0083,hbsd/src/lib/libc/locale/toupper.c,lib/libc/locale,77,DEFERRED,
b0084,hbsd/src/lib/msun/ld128/k_tanl.c,lib/msun/ld128,114,VERIFIED,
b0084,hbsd/src/lib/msun/ld128/invtrig.c,lib/msun/ld128,99,DEFERRED,
b0084,hbsd/src/lib/msun/ld128/s_expl.c,lib/msun/ld128,319,DEFERRED,
b0084,hbsd/src/lib/msun/ld128/e_lgammal_r.c,lib/msun/ld128,326,DEFERRED,
b0085,hbsd/src/usr.sbin/cxgbetool/reg_defs_t4vf.c,usr.sbin/cxgbetool,167,DEFERRED,
b0085,hbsd/src/usr.sbin/cxgbetool/tcbshowt4.c,usr.sbin/cxgbetool,414,VERIFIED,
b0085,hbsd/src/usr.sbin/cxgbetool/tcbshowt5.c,usr.sbin/cxgbetool,425,VERIFIED,
b0085,hbsd/src/usr.sbin/cxgbetool/tcbshowt6.c,usr.sbin/cxgbetool,441,VERIFIED,
b0086,hbsd/src/lib/msun/src/e_lgammal.c,lib/msun/src,21,DEFERRED,
b0086,hbsd/src/lib/msun/src/s_fabs.c,lib/msun/src,26,DEFERRED,
b0086,hbsd/src/lib/msun/src/e_gamma.c,lib/msun/src,29,DEFERRED,
b0086,hbsd/src/lib/msun/src/s_finite.c,lib/msun/src,25,DEFERRED,
b0087,hbsd/src/lib/libc/gen/uexterr_gettext.c,lib/libc/gen,43,DEFERRED,
b0087,hbsd/src/lib/libc/gen/inotify.c,lib/libc/gen,48,DEFERRED,
b0087,hbsd/src/lib/libc/gen/arc4random_uniform.c,lib/libc/gen,47,VERIFIED,
b0087,hbsd/src/lib/libc/gen/scandir_b.c,lib/libc/gen,27,DEFERRED,
b0088,hbsd/src/lib/msun/ld128/s_cospil.c,lib/msun/ld128,108,DEFERRED,
b0088,hbsd/src/lib/msun/ld128/s_sinpil.c,lib/msun/ld128,111,DEFERRED,
b0088,hbsd/src/lib/msun/ld128/s_cexpl.c,lib/msun/ld128,91,DEFERRED,
b0088,hbsd/src/lib/msun/ld128/s_tanpil.c,lib/msun/ld128,122,DEFERRED,
b0089,hbsd/src/lib/msun/ld128/e_powl.c,lib/msun/ld128,440,DEFERRED,
b0089,hbsd/src/lib/msun/ld128/s_exp2l.c,lib/msun/ld128,426,DEFERRED,
b0089,hbsd/src/lib/msun/ld128/s_erfl.c,lib/msun/ld128,325,DEFERRED,
b0089,hbsd/src/lib/msun/ld128/s_logl.c,lib/msun/ld128,731,DEFERRED,
b0090,hbsd/src/lib/libc/gen/getgrouplist.c,lib/libc/gen,43,DEFERRED,
b0090,hbsd/src/lib/libc/gen/utime.c,lib/libc/gen,49,VERIFIED,
b0090,hbsd/src/lib/libc/gen/getbootfile.c,lib/libc/gen,49,DEFERRED,
b0090,hbsd/src/lib/libc/gen/getdomainname.c,lib/libc/gen,50,DEFERRED,
b0091,hbsd/src/lib/libc/stdio/fsetpos.c,lib/libc/stdio,45,DEFERRED,
b0091,hbsd/src/lib/libc/stdio/getwchar.c,lib/libc/stdio,56,DEFERRED,
b0091,hbsd/src/lib/libc/stdio/fgetpos.c,lib/libc/stdio,47,VERIFIED,
b0091,hbsd/src/lib/libc/stdio/putwchar.c,lib/libc/stdio,57,DEFERRED,
b0092,hbsd/src/lib/libc/stdio/setbuffer.c,lib/libc/stdio,52,DEFERRED,
b0092,hbsd/src/lib/libc/stdio/remove.c,lib/libc/stdio,50,VERIFIED,
b0092,hbsd/src/lib/libc/stdio/wscanf.c,lib/libc/stdio,62,DEFERRED,
b0092,hbsd/src/lib/libc/stdio/getwc.c,lib/libc/stdio,59,DEFERRED,
b0093,hbsd/src/lib/msun/ld80/s_cexpl.c,lib/msun/ld80,104,DEFERRED,
b0093,hbsd/src/lib/msun/ld80/s_cospil.c,lib/msun/ld80,121,DEFERRED,
b0093,hbsd/src/lib/msun/ld80/s_sinpil.c,lib/msun/ld80,130,DEFERRED,
b0093,hbsd/src/lib/msun/ld80/s_tanpil.c,lib/msun/ld80,133,DEFERRED,
b0094,hbsd/src/lib/msun/ld80/k_tanl.c,lib/msun/ld80,119,DEFERRED,
b0094,hbsd/src/lib/msun/ld80/b_expl.c,lib/msun/ld80,113,DEFERRED,
b0094,hbsd/src/lib/msun/ld80/s_expl.c,lib/msun/ld80,272,DEFERRED,
b0094,hbsd/src/lib/msun/ld80/s_exp2l.c,lib/msun/ld80,287,DEFERRED,
b0095,hbsd/src/lib/msun/ld80/e_powl.c,lib/msun/ld80,656,DEFERRED,
b0095,hbsd/src/lib/msun/ld80/s_logl.c,lib/msun/ld80,715,DEFERRED,
b0096,hbsd/src/lib/libc/sys/recvmsg.c,lib/libc/sys,42,DEFERRED,
b0096,hbsd/src/lib/libc/sys/accept4.c,lib/libc/sys,42,DEFERRED,
b0096,hbsd/src/lib/libc/sys/pselect.c,lib/libc/sys,42,DEFERRED,
b0096,hbsd/src/lib/libc/sys/aio_suspend.c,lib/libc/sys,42,DEFERRED,
b0097,hbsd/src/lib/libc/sys/wait6.c,lib/libc/sys,43,DEFERRED,
b0097,hbsd/src/lib/libc/sys/sendto.c,lib/libc/sys,43,DEFERRED,
b0097,hbsd/src/lib/libc/sys/clock_nanosleep.c,lib/libc/sys,43,DEFERRED,
b0097,hbsd/src/lib/libc/sys/ppoll.c,lib/libc/sys,43,DEFERRED,
b0098,hbsd/src/lib/libc/stdio/getw.c,lib/libc/stdio,43,VERIFIED,
b0098,hbsd/src/lib/libc/stdio/vwscanf.c,lib/libc/stdio,48,DEFERRED,
b0098,hbsd/src/lib/libc/stdio/vwprintf.c,lib/libc/stdio,48,DEFERRED,
b0098,hbsd/src/lib/libc/stdio/setbuf.c,lib/libc/stdio,42,DEFERRED,
b0099,hbsd/src/lib/libc/string/wcsncat.c,lib/libc/string,59,VERIFIED,
b0099,hbsd/src/lib/libc/string/ffsll.c,lib/libc/string,45,VERIFIED,
b0099,hbsd/src/lib/libc/string/strpbrk.c,lib/libc/string,49,VERIFIED,
b0099,hbsd/src/lib/libc/string/fls.c,lib/libc/string,46,VERIFIED,
b0100,hbsd/src/lib/libc/stdio/rget.c,lib/libc/stdio,51,VERIFIED,
b0100,hbsd/src/lib/libc/stdio/wprintf.c,lib/libc/stdio,62,DEFERRED,
b0100,hbsd/src/lib/libc/stdio/clrerr.c,lib/libc/stdio,56,DEFERRED,
b0100,hbsd/src/lib/libc/stdio/feof.c,lib/libc/stdio,59,DEFERRED,
b0101,hbsd/src/lib/libc/stdio/getc.c,lib/libc/stdio,61,DEFERRED,
b0101,hbsd/src/lib/libc/stdio/vprintf.c,lib/libc/stdio,52,DEFERRED,
b0101,hbsd/src/lib/libc/stdio/putw.c,lib/libc/stdio,57,DEFERRED,
b0101,hbsd/src/lib/libc/stdio/fputc.c,lib/libc/stdio,61,DEFERRED,
b0102,hbsd/src/lib/libc/gen/aio_write2.c,lib/libc/gen,58,DEFERRED,
b0102,hbsd/src/lib/libc/gen/seekdir.c,lib/libc/gen,54,DEFERRED,
b0102,hbsd/src/lib/libc/gen/signal.c,lib/libc/gen,55,DEFERRED,
b0102,hbsd/src/lib/libc/gen/getentropy.c,lib/libc/gen,78,DEFERRED,
b0103,hbsd/src/lib/libc/stdio/fwscanf.c,lib/libc/stdio,62,DEFERRED,
b0103,hbsd/src/lib/libc/stdio/ferror.c,lib/libc/stdio,59,DEFERRED,
b0103,hbsd/src/lib/libc/stdio/fwprintf.c,lib/libc/stdio,62,DEFERRED,
b0103,hbsd/src/lib/libc/stdio/swscanf.c,lib/libc/stdio,63,DEFERRED,
b0104,hbsd/src/lib/libc/stdio/fprintf.c,lib/libc/stdio,66,DEFERRED,
b0104,hbsd/src/lib/libc/stdio/sscanf.c,lib/libc/stdio,68,DEFERRED,
b0104,hbsd/src/lib/libc/stdio/vscanf.c,lib/libc/stdio,62,DEFERRED,
b0104,hbsd/src/lib/libc/stdio/perror.c,lib/libc/stdio,71,DEFERRED,
b0105,hbsd/src/lib/libc/string/strspn.c,lib/libc/string,70,DEFERRED,
b0105,hbsd/src/lib/libc/string/strcspn.c,lib/libc/string,71,DEFERRED,
b0105,hbsd/src/lib/libc/string/strsep.c,lib/libc/string,71,DEFERRED,
b0105,hbsd/src/lib/libc/string/wcslcpy.c,lib/libc/string,71,DEFERRED,
b0106,hbsd/src/lib/libc/stdio/fputwc.c,lib/libc/stdio,87,DEFERRED,
b0106,hbsd/src/lib/libc/stdio/fputs.c,lib/libc/stdio,74,DEFERRED,
b0106,hbsd/src/lib/libc/stdio/vsprintf.c,lib/libc/stdio,68,DEFERRED,
b0106,hbsd/src/lib/libc/stdio/scanf.c,lib/libc/stdio,74,DEFERRED,
b0107,hbsd/src/lib/libc/stdio/flags.c,lib/libc/stdio,113,VERIFIED,
b0107,hbsd/src/lib/libc/stdio/fgetwc.c,lib/libc/stdio,108,DEFERRED,
b0107,hbsd/src/lib/libc/stdio/snprintf.c,lib/libc/stdio,105,DEFERRED,
b0107,hbsd/src/lib/libc/stdio/gets_s.c,lib/libc/stdio,100,DEFERRED,
b0108,hbsd/src/bin/pax/getoldopt.c,bin/pax,69,VERIFIED,
b0108,hbsd/src/bin/pax/tty_subs.c,bin/pax,184,DEFERRED,
b0108,hbsd/src/bin/pax/gen_subs.c,bin/pax,380,DEFERRED,
b0108,hbsd/src/bin/pax/cache.c,bin/pax,417,DEFERRED,
b0109,hbsd/src/lib/libc/stdio/fgetc.c,lib/libc/stdio,51,DEFERRED,
b0109,hbsd/src/lib/libc/stdio/putwc.c,lib/libc/stdio,58,DEFERRED,
b0109,hbsd/src/lib/libc/stdio/swprintf.c,lib/libc/stdio,63,DEFERRED,
b0109,hbsd/src/lib/libc/stdio/rewind.c,lib/libc/stdio,56,DEFERRED,
b0110,hbsd/src/lib/libc/posix1e/mac_set.c,lib/libc/posix1e,68,DEFERRED,
b0110,hbsd/src/lib/libc/posix1e/acl_delete.c,lib/libc/posix1e,78,DEFERRED,
b0110,hbsd/src/lib/libc/posix1e/extattr.c,lib/libc/posix1e,76,DEFERRED,
b0110,hbsd/src/lib/libc/posix1e/acl_copy.c,lib/libc/posix1e,85,DEFERRED,
b0111,hbsd/src/lib/libthr/arch/amd64/amd64/thr_machdep.c,lib/libthr/arch/amd64/amd64,48,DEFERRED,
b0112,hbsd/src/lib/libc/aarch64/string/bzero.c,lib/libc/aarch64/string,14,DEFERRED,
b0112,hbsd/src/lib/libc/aarch64/string/bcopy.c,lib/libc/aarch64/string,14,DEFERRED,
b0112,hbsd/src/lib/libc/aarch64/string/strcat.c,lib/libc/aarch64/string,20,DEFERRED,
b0112,hbsd/src/lib/libc/aarch64/string/strncat.c,lib/libc/aarch64/string,31,DEFERRED,
b0113,hbsd/src/lib/libc/string/mempcpy.c,lib/libc/string,39,DEFERRED,
b0113,hbsd/src/lib/libc/string/stpncpy.c,lib/libc/string,46,VERIFIED,
b0113,hbsd/src/lib/libc/string/wcpncpy.c,lib/libc/string,46,DEFERRED,
b0113,hbsd/src/lib/libc/string/wmempcpy.c,lib/libc/string,40,DEFERRED,
b0114,hbsd/src/lib/libc/string/stpcpy.c,lib/libc/string,44,VERIFIED,
b0114,hbsd/src/lib/libc/string/wmemcpy.c,lib/libc/string,46,DEFERRED,
b0114,hbsd/src/lib/libc/string/wcpcpy.c,lib/libc/string,43,DEFERRED,
b0114,hbsd/src/lib/libc/string/wmemchr.c,lib/libc/string,52,VERIFIED,
b0115,hbsd/src/lib/libc/secure/memmove_chk.c,lib/libc/secure,47,DEFERRED,
b0115,hbsd/src/lib/libc/secure/memcpy_chk.c,lib/libc/secure,51,DEFERRED,
b0115,hbsd/src/lib/libc/secure/vsnprintf_chk.c,lib/libc/secure,49,DEFERRED,
b0115,hbsd/src/lib/libc/secure/strncpy_chk.c,lib/libc/secure,51,DEFERRED,
b0116,hbsd/src/lib/libc/string/strdup.c,lib/libc/string,47,DEFERRED,
b0116,hbsd/src/lib/libc/string/wcscat.c,lib/libc/string,52,DEFERRED,
b0116,hbsd/src/lib/libc/string/wmemcmp.c,lib/libc/string,53,VERIFIED,
b0116,hbsd/src/lib/libc/string/wcscspn.c,lib/libc/string,58,VERIFIED,
b0117,hbsd/src/lib/libc/secure/stpncpy_chk.c,lib/libc/secure,51,DEFERRED,
b0117,hbsd/src/lib/libc/secure/strcpy_chk.c,lib/libc/secure,52,DEFERRED,
b0117,hbsd/src/lib/libc/secure/stpcpy_chk.c,lib/libc/secure,53,VERIFIED,
b0117,hbsd/src/lib/libc/secure/snprintf_chk.c,lib/libc/secure,56,DEFERRED,
b0118,hbsd/src/lib/libc/stdio/fgets.c,lib/libc/stdio,115,DEFERRED,
b0118,hbsd/src/lib/libc/stdio/fwrite.c,lib/libc/stdio,103,DEFERRED,
b0118,hbsd/src/lib/libc/stdio/fgetws.c,lib/libc/stdio,129,DEFERRED,
b0118,hbsd/src/lib/libc/stdio/fdopen.c,lib/libc/stdio,111,DEFERRED,
b0119,hbsd/src/bin/sh/mystring.c,bin/sh,92,DEFERRED,
b0119,hbsd/src/bin/sh/mail.c,bin/sh,111,DEFERRED,
b0119,hbsd/src/bin/sh/error.c,bin/sh,194,DEFERRED,
b0119,hbsd/src/bin/sh/arith_yylex.c,bin/sh,274,DEFERRED,
b0120,hbsd/src/lib/libc/amd64/string/bzero.c,lib/libc/amd64/string,14,DEFERRED,hbsd/src/lib/libc/aarch64/string/bzero.c
b0120,hbsd/src/lib/libc/amd64/string/bcopy.c,lib/libc/amd64/string,14,DEFERRED,hbsd/src/lib/libc/aarch64/string/bcopy.c
b0120,hbsd/src/lib/libc/amd64/string/strncat.c,lib/libc/amd64/string,31,DEFERRED,hbsd/src/lib/libc/aarch64/string/strncat.c
b0120,hbsd/src/lib/libc/amd64/string/strlcat.c,lib/libc/amd64/string,27,DEFERRED,
b0121,hbsd/src/lib/libc/string/wmemmove.c,lib/libc/string,45,DEFERRED,
b0121,hbsd/src/lib/libc/string/strcat.c,lib/libc/string,44,VERIFIED,
b0121,hbsd/src/lib/libc/string/wcscpy.c,lib/libc/string,50,DEFERRED,
b0121,hbsd/src/lib/libc/string/wmemset.c,lib/libc/string,52,DEFERRED,
b0122,hbsd/src/lib/libc/uuid/uuid_create.c,lib/libc/uuid,45,DEFERRED,
b0122,hbsd/src/lib/libc/uuid/uuid_create_nil.c,lib/libc/uuid,46,DEFERRED,
b0122,hbsd/src/lib/libc/uuid/uuid_hash.c,lib/libc/uuid,49,DEFERRED,
b0122,hbsd/src/lib/libc/uuid/uuid_equal.c,lib/libc/uuid,55,VERIFIED,
b0123,hbsd/src/sbin/ipf/libipf/familyname.c,sbin/ipf/libipf,13,DEFERRED,
b0123,hbsd/src/sbin/ipf/libipf/ftov.c,sbin/ipf/libipf,15,DEFERRED,
b0123,hbsd/src/sbin/ipf/libipf/vtof.c,sbin/ipf/libipf,15,DEFERRED,
b0123,hbsd/src/sbin/ipf/libipf/freembt.c,sbin/ipf/libipf,16,DEFERRED,
b0124,hbsd/src/sbin/ipf/libipf/printifname.c,sbin/ipf/libipf,19,DEFERRED,
b0124,hbsd/src/sbin/ipf/libipf/resetlexer.c,sbin/ipf/libipf,24,DEFERRED,
b0124,hbsd/src/sbin/ipf/libipf/alist_free.c,sbin/ipf/libipf,19,DEFERRED,
b0124,hbsd/src/sbin/ipf/libipf/msgdsize.c,sbin/ipf/libipf,19,DEFERRED,
b0125,hbsd/src/lib/libc/gen/cpuset_free.c,lib/libc/gen,33,DEFERRED,
b0125,hbsd/src/lib/libc/gen/cpuset_alloc.c,lib/libc/gen,33,DEFERRED,
b0125,hbsd/src/lib/libc/gen/exect.c,lib/libc/gen,42,VERIFIED,
b0125,hbsd/src/lib/libc/gen/clock_getcpuclockid.c,lib/libc/gen,40,DEFERRED,
b0126,hbsd/src/lib/libc/stdlib/abs.c,lib/libc/stdlib,38,DEFERRED,
b0126,hbsd/src/lib/libc/stdlib/labs.c,lib/libc/stdlib,38,DEFERRED,
b0126,hbsd/src/lib/libc/stdlib/strtonum.c,lib/libc/stdlib,65,DEFERRED,
b0126,hbsd/src/lib/libc/stdlib/reallocf.c,lib/libc/stdlib,46,VERIFIED,
b0127,hbsd/src/lib/libc/stdio/vasprintf.c,lib/libc/stdio,74,DEFERRED,
b0127,hbsd/src/lib/libc/stdio/ungetwc.c,lib/libc/stdio,89,DEFERRED,
b0127,hbsd/src/lib/libc/stdio/fscanf.c,lib/libc/stdio,74,DEFERRED,
b0127,hbsd/src/lib/libc/stdio/vsscanf.c,lib/libc/stdio,74,DEFERRED,
b0128,hbsd/src/lib/libc/locale/wcstof.c,lib/libc/locale,92,DEFERRED,
b0128,hbsd/src/lib/libc/locale/wcstold.c,lib/libc/locale,92,DEFERRED,
b0128,hbsd/src/lib/libc/locale/wctrans.c,lib/libc/locale,100,DEFERRED,
b0128,hbsd/src/lib/libc/locale/mbrtoc16.c,lib/libc/locale,88,DEFERRED,
b0129,hbsd/src/lib/libc/net/if_indextoname.c,lib/libc/net,92,VERIFIED,
b0129,hbsd/src/lib/libc/net/getproto.c,lib/libc/net,133,DEFERRED,
b0129,hbsd/src/lib/libc/net/map_v4v6.c,lib/libc/net,107,VERIFIED,
b0129,hbsd/src/lib/libc/net/gai_strerror.c,lib/libc/net,124,DEFERRED,
b0130,hbsd/src/lib/libc/locale/wcsnrtombs.c,lib/libc/locale,124,DEFERRED,
b0130,hbsd/src/lib/libc/locale/wcstod.c,lib/libc/locale,115,DEFERRED,
b0130,hbsd/src/lib/libc/locale/lmessages.c,lib/libc/locale,133,DEFERRED,
b0130,hbsd/src/lib/libc/locale/iswctype.c,lib/libc/locale,188,VERIFIED,
b0131,hbsd/src/lib/libc/db/btree/bt_page.c,lib/libc/db/btree,90,DEFERRED,
b0131,hbsd/src/lib/libc/db/btree/bt_get.c,lib/libc/db/btree,95,DEFERRED,
b0131,hbsd/src/lib/libc/db/btree/bt_close.c,lib/libc/db/btree,175,DEFERRED,
b0131,hbsd/src/lib/libc/db/btree/bt_conv.c,lib/libc/db/btree,208,DEFERRED,
b0132,hbsd/src/lib/libc/gen/readdir.c,lib/libc/gen,138,DEFERRED,
b0132,hbsd/src/lib/libc/gen/utxdb.c,lib/libc/gen,174,DEFERRED,
b0132,hbsd/src/lib/libc/gen/strtofflags.c,lib/libc/gen,165,VERIFIED,
b0132,hbsd/src/lib/libc/gen/disklabel.c,lib/libc/gen,162,DEFERRED,
b0133,hbsd/src/lib/libc/db/hash/hash_log2.c,lib/libc/db/hash,48,VERIFIED,
b0133,hbsd/src/lib/libc/db/hash/hash_func.c,lib/libc/db/hash,186,DEFERRED,
b0133,hbsd/src/lib/libc/db/hash/ndbm.c,lib/libc/db/hash,208,DEFERRED,
b0133,hbsd/src/lib/libc/db/hash/hash_buf.c,lib/libc/db/hash,354,DEFERRED,
b0134,hbsd/src/lib/libc/csu/amd64/reloc.c,lib/libc/csu/amd64,68,DEFERRED,
b0135,hbsd/src/lib/msun/src/s_scalbnf.c,lib/msun/src,41,DEFERRED,
b0135,hbsd/src/lib/msun/src/s_fabsf.c,lib/msun/src,30,DEFERRED,
b0135,hbsd/src/lib/msun/src/s_copysign.c,lib/msun/src,29,DEFERRED,
b0135,hbsd/src/lib/msun/src/e_gammaf.c,lib/msun/src,31,DEFERRED,
b0136,hbsd/src/lib/msun/src/e_scalb.c,lib/msun/src,43,VERIFIED,
b0136,hbsd/src/lib/msun/src/s_frexpf.c,lib/msun/src,40,VERIFIED,
b0136,hbsd/src/lib/msun/src/e_scalbf.c,lib/msun/src,40,VERIFIED,
b0136,hbsd/src/lib/msun/src/s_scalbnl.c,lib/msun/src,49,DEFERRED,
b0137,hbsd/src/lib/libc/string/wcsrchr.c,lib/libc/string,46,DEFERRED,
b0137,hbsd/src/lib/libc/string/wcsdup.c,lib/libc/string,42,DEFERRED,
b0137,hbsd/src/lib/libc/string/strlcpy.c,lib/libc/string,52,VERIFIED,
b0137,hbsd/src/lib/libc/string/wcscasecmp.c,lib/libc/string,44,DEFERRED,
b0138,hbsd/src/sys/kern/subr_dummy_vdso_tc.c,sys/kern,47,DEFERRED,
b0138,hbsd/src/sys/kern/subr_early.c,sys/kern,69,DEFERRED,
b0138,hbsd/src/sys/kern/subr_bufring.c,sys/kern,62,DEFERRED,
b0138,hbsd/src/sys/kern/kern_sdt.c,sys/kern,69,DEFERRED,
b0139,hbsd/src/lib/libc/stdio/putc.c,lib/libc/stdio,61,DEFERRED,
b0139,hbsd/src/lib/libc/stdio/tmpnam.c,lib/libc/stdio,57,DEFERRED,
b0139,hbsd/src/lib/libc/stdio/getchar.c,lib/libc/stdio,64,DEFERRED,
b0139,hbsd/src/lib/libc/stdio/fileno.c,lib/libc/stdio,75,DEFERRED,
b0140,hbsd/src/lib/libc/stdio/putchar.c,lib/libc/stdio,66,DEFERRED,
b0140,hbsd/src/lib/libc/stdio/vdprintf.c,lib/libc/stdio,70,DEFERRED,
b0140,hbsd/src/lib/libc/stdio/xprintf_errno.c,lib/libc/stdio,69,DEFERRED,
b0140,hbsd/src/lib/libc/stdio/printf.c,lib/libc/stdio,65,DEFERRED,
b0141,hbsd/src/lib/msun/src/s_fminf.c,lib/msun/src,60,DEFERRED,
b0141,hbsd/src/lib/msun/src/s_fminl.c,lib/msun/src,54,DEFERRED,
b0141,hbsd/src/lib/msun/src/s_nextafterl.c,lib/msun/src,76,DEFERRED,
b0141,hbsd/src/lib/msun/src/e_sqrtf.c,lib/msun/src,93,DEFERRED,
b0142,hbsd/src/lib/libc/amd64/string/strsep.c,lib/libc/amd64/string,57,VERIFIED,hbsd/src/lib/libc/aarch64/string/strsep.c
b0142,hbsd/src/lib/libc/amd64/string/amd64_archlevel.c,lib/libc/amd64/string,241,DEFERRED,
b0143,hbsd/src/lib/libc/stdio/vswscanf.c,lib/libc/stdio,97,DEFERRED,
b0143,hbsd/src/lib/libc/stdio/wbuf.c,lib/libc/stdio,88,VERIFIED,
b0143,hbsd/src/lib/libc/stdio/fopen.c,lib/libc/stdio,95,DEFERRED,
b0143,hbsd/src/lib/libc/stdio/vswprintf.c,lib/libc/stdio,110,DEFERRED,
b0144,hbsd/src/sys/geom/uzip/g_uzip_wrkthr.c,sys/geom/uzip,68,DEFERRED,
b0144,hbsd/src/sys/geom/uzip/g_uzip_zlib.c,sys/geom/uzip,115,DEFERRED,
b0144,hbsd/src/sys/geom/uzip/g_uzip_lzma.c,sys/geom/uzip,124,DEFERRED,
b0144,hbsd/src/sys/geom/uzip/g_uzip_zstd.c,sys/geom/uzip,154,DEFERRED,
b0145,hbsd/src/lib/libc/locale/isctype.c,lib/libc/locale,202,VERIFIED,
b0145,hbsd/src/lib/libc/locale/wcstoul.c,lib/libc/locale,137,DEFERRED,
b0145,hbsd/src/lib/libc/locale/wcstoumax.c,lib/libc/locale,138,DEFERRED,
b0145,hbsd/src/lib/libc/locale/lnumeric.c,lib/libc/locale,129,DEFERRED,
b0146,hbsd/src/sys/kern/sys_getrandom.c,sys/kern,127,DEFERRED,
b0146,hbsd/src/sys/kern/subr_efi_map.c,sys/kern,178,DEFERRED,
b0146,hbsd/src/sys/kern/subr_hash.c,sys/kern,147,DEFERRED,
b0146,hbsd/src/sys/kern/kern_sema.c,sys/kern,175,DEFERRED,
b0147,hbsd/src/lib/libc/locale/big5.c,lib/libc/locale,194,DEFERRED,
b0147,hbsd/src/lib/libc/locale/gbk.c,lib/libc/locale,196,DEFERRED,
b0147,hbsd/src/lib/libc/locale/ascii.c,lib/libc/locale,193,DEFERRED,
b0147,hbsd/src/lib/libc/locale/mskanji.c,lib/libc/locale,187,DEFERRED,
b0148,hbsd/src/bin/ed/re.c,bin/ed,127,DEFERRED,
b0148,hbsd/src/bin/ed/undo.c,bin/ed,148,DEFERRED,
b0148,hbsd/src/bin/ed/glbl.c,bin/ed,215,DEFERRED,
b0148,hbsd/src/bin/ed/buf.c,bin/ed,282,DEFERRED,
b0149,hbsd/src/lib/libc/db/btree/bt_split.c,lib/libc/db/btree,798,DEFERRED,
b0150,hbsd/src/usr.sbin/ntp/ntpdc/nl.c,usr.sbin/ntp/ntpdc,894,DEFERRED,
b0151,hbsd/src/lib/libc/db/btree/bt_search.c,lib/libc/db/btree,196,DEFERRED,
b0151,hbsd/src/lib/libc/db/btree/bt_overflow.c,lib/libc/db/btree,212,DEFERRED,
b0151,hbsd/src/lib/libc/db/btree/bt_utils.c,lib/libc/db/btree,242,DEFERRED,
b0151,hbsd/src/lib/libc/db/btree/bt_debug.c,lib/libc/db/btree,312,DEFERRED,
b0152,hbsd/src/lib/msun/src/s_tanhf.c,lib/msun/src,54,DEFERRED,
b0152,hbsd/src/lib/msun/src/e_remainderf.c,lib/msun/src,62,VERIFIED,
b0152,hbsd/src/lib/msun/src/s_modff.c,lib/msun/src,54,VERIFIED,
b0152,hbsd/src/lib/msun/src/s_floorf.c,lib/msun/src,58,VERIFIED,
b0153,hbsd/src/lib/libc/locale/localeconv.c,lib/libc/locale,113,DEFERRED,
b0153,hbsd/src/lib/libc/locale/wcsftime.c,lib/libc/locale,121,DEFERRED,
b0153,hbsd/src/lib/libc/locale/ldpart.c,lib/libc/locale,166,DEFERRED,
b0153,hbsd/src/lib/libc/locale/gb2312.c,lib/libc/locale,187,DEFERRED,
b0154,hbsd/src/lib/libc/nameser/ns_netint.c,lib/libc/nameser,56,DEFERRED,
b0154,hbsd/src/lib/libc/nameser/ns_ttl.c,lib/libc/nameser,160,DEFERRED,
b0154,hbsd/src/lib/libc/nameser/ns_samedomain.c,lib/libc/nameser,207,DEFERRED,
b0154,hbsd/src/lib/libc/nameser/ns_parse.c,lib/libc/nameser,273,DEFERRED,
b0155,hbsd/src/lib/libc/db/btree/bt_put.c,lib/libc/db/btree,311,DEFERRED,
b0155,hbsd/src/lib/libc/db/btree/bt_open.c,lib/libc/db/btree,444,DEFERRED,
b0155,hbsd/src/lib/libc/db/btree/bt_seq.c,lib/libc/db/btree,437,DEFERRED,
b0155,hbsd/src/lib/libc/db/btree/bt_delete.c,lib/libc/db/btree,631,DEFERRED,
b0156,hbsd/src/lib/libc/locale/table.c,lib/libc/locale,259,DEFERRED,
b0156,hbsd/src/lib/libc/locale/utf8.c,lib/libc/locale,424,DEFERRED,
b0156,hbsd/src/lib/libc/locale/euc.c,lib/libc/locale,452,DEFERRED,
b0156,hbsd/src/lib/libc/locale/collate.c,lib/libc/locale,993,DEFERRED,
b0157,hbsd/src/lib/libc/db/db/db.c,lib/libc/db/db,184,DEFERRED,
b0158,hbsd/src/lib/libc/string/wcstok.c,lib/libc/string,85,DEFERRED,
b0158,hbsd/src/lib/libc/string/strcasecmp.c,lib/libc/string,83,DEFERRED,
b0158,hbsd/src/lib/libc/string/strxfrm.c,lib/libc/string,102,DEFERRED,
b0158,hbsd/src/lib/libc/string/strmode.c,lib/libc/string,144,VERIFIED,
b0159,hbsd/src/lib/libc/locale/none.c,lib/libc/locale,211,DEFERRED,
b0159,hbsd/src/lib/libc/locale/nl_langinfo.c,lib/libc/locale,206,DEFERRED,
b0159,hbsd/src/lib/libc/locale/gb18030.c,lib/libc/locale,252,DEFERRED,
